2.13796e-06    2.19871e-08    7.16831e+08    1367.81
2.18776e-06    2.21512e-08    6.92494e+08    1352.15
2.23872e-06    2.23211e-08    6.68986e+08    1336.67
2.29087e-06    2.24969e-08    6.46274e+08    1321.37
2.34423e-06    2.26789e-08    6.24334e+08    1306.25
2.39883e-06    2.28674e-08    6.03138e+08    1291.29
2.45471e-06    2.30624e-08    5.82663e+08    1276.51
2.51189e-06    2.32643e-08    5.62882e+08    1261.9
2.57039e-06    2.34733e-08    5.43773e+08    1247.45
2.63027e-06    2.36897e-08    5.25312e+08    1233.17
2.69153e-06    2.39136e-08    5.07479e+08    1219.06
2.75423e-06    2.41455e-08    4.9025e+08    1205.1
2.81838e-06    2.43854e-08    4.73607e+08    1191.31
2.88403e-06    2.46338e-08    4.57528e+08    1177.67
2.95121e-06    2.4891e-08    4.41996e+08    1164.19
3.01995e-06    2.51571e-08    4.2699e+08    1150.86
3.09029e-06    2.54327e-08    4.12495e+08    1137.69
3.16228e-06    2.57179e-08    3.98491e+08    1124.67
3.23594e-06    2.60131e-08    3.84962e+08    1111.79
3.31131e-06    2.63187e-08    3.71894e+08    1099.06
3.38844e-06    2.6635e-08    3.59268e+08    1086.48
3.46737e-06    2.69625e-08    3.47072e+08    1074.05
3.54814e-06    2.73015e-08    3.35289e+08    1061.75
3.63078e-06    2.76523e-08    3.23906e+08    1049.6
3.71535e-06    2.80156e-08    3.1291e+08    1037.58
3.80189e-06    2.83915e-08    3.02287e+08    1025.7
3.89045e-06    2.87807e-08    2.92025e+08    1013.96
3.98107e-06    2.91836e-08    2.82111e+08    1002.36
4.0738e-06    2.96006e-08    2.72534e+08    990.881
4.16869e-06    3.00323e-08    2.63282e+08    979.538
4.2658e-06    3.04791e-08    2.54343e+08    968.325
4.36516e-06    3.09417e-08    2.45709e+08    957.24
4.46684e-06    3.14205e-08    2.37367e+08    946.282
4.57088e-06    3.19161e-08    2.29309e+08    935.45
4.67735e-06    3.24291e-08    2.21524e+08    924.741
4.7863e-06    3.29602e-08    2.14004e+08    914.156
4.89779e-06    3.351e-08    2.06739e+08    903.691
5.01187e-06    3.4079e-08    1.9972e+08    893.346
5.12861e-06    3.46681e-08    1.9294e+08    883.119
5.24807e-06    3.52778e-08    1.8639e+08    873.01
5.37032e-06    3.5909e-08    1.80062e+08    863.016
5.49541e-06    3.65624e-08    1.7395e+08    853.137
5.62341e-06    3.72387e-08    1.68044e+08    843.371
5.7544e-06    3.79389e-08    1.62339e+08    833.716
5.88844e-06    3.86635e-08    1.56828e+08    824.172
6.0256e-06    3.94137e-08    1.51504e+08    814.737
6.16595e-06    4.01903e-08    1.46361e+08    805.411
6.30958e-06    4.09941e-08    1.41392e+08    796.191
6.45654e-06    4.18262e-08    1.36592e+08    787.076
6.60694e-06    4.26875e-08    1.31955e+08    778.066
6.76083e-06    4.35791e-08    1.27475e+08    769.159
6.91831e-06    4.4502e-08    1.23147e+08    760.354
7.07946e-06    4.54573e-08    1.18967e+08    751.65
7.24436e-06    4.64463e-08    1.14928e+08    743.045
7.4131e-06    4.74699e-08    1.11027e+08    734.54
7.58578e-06    4.85296e-08    1.07257e+08    726.131
7.76247e-06    4.96265e-08    1.03616e+08    717.818
7.94328e-06    5.07619e-08    1.00098e+08    709.601
8.1283e-06    5.19372e-08    9.67004e+07    701.478
8.31764e-06    5.31539e-08    9.34175e+07    693.447
8.51138e-06    5.44133e-08    9.02462e+07    685.509
8.70964e-06    5.5717e-08    8.71824e+07    677.661
8.91251e-06    5.70664e-08    8.42228e+07    669.904
9.12011e-06    5.84634e-08    8.13635e+07    662.235
9.33254e-06    5.99093e-08    7.86014e+07    654.654
9.54993e-06    6.14062e-08    7.5933e+07    647.159
9.77237e-06    6.29556e-08    7.33553e+07    639.751
1e-05    6.45595e-08    7.08649e+07    632.427
1.02329e-05    6.62197e-08    6.84591e+07    625.187
1.04713e-05    6.79383e-08    6.61351e+07    618.03
1.07152e-05    6.97173e-08    6.38899e+07    610.955
1.09648e-05    7.15587e-08    6.1721e+07    603.961
1.12202e-05    7.3465e-08    5.96257e+07    597.046
1.14815e-05    7.54381e-08    5.76015e+07    590.212
1.1749e-05    7.74807e-08    5.5646e+07    583.455
1.20226e-05    7.9595e-08    5.3757e+07    576.776
1.23027e-05    8.17837e-08    5.1932e+07    570.172
1.25893e-05    8.40492e-08    5.01691e+07    563.645
1.28825e-05    8.63944e-08    4.84659e+07    557.192
1.31826e-05    8.88219e-08    4.68206e+07    550.814
1.34896e-05    9.13349e-08    4.52311e+07    544.508
1.38038e-05    9.3936e-08    4.36957e+07    538.274
1.41254e-05    9.66287e-08    4.22123e+07    532.112
1.44544e-05    9.94159e-08    4.07793e+07    526.02
1.47911e-05    1.02301e-07    3.93949e+07    519.998
1.51356e-05    1.05288e-07    3.80575e+07    514.045
1.54882e-05    1.08379e-07    3.67655e+07    508.16
1.58489e-05    1.11579e-07    3.55175e+07    502.343
1.62181e-05    1.14892e-07    3.43117e+07    496.592
1.65959e-05    1.18321e-07    3.31469e+07    490.907
1.69824e-05    1.21871e-07    3.20216e+07    485.286
1.7378e-05    1.25545e-07    3.09346e+07    479.731
1.77828e-05    1.29349e-07    2.98844e+07    474.238
1.8197e-05    1.33286e-07    2.88699e+07    468.809
1.86209e-05    1.37361e-07    2.78899e+07    463.442
1.90546e-05    1.4158e-07    2.69431e+07    458.136
1.94984e-05    1.45947e-07    2.60284e+07    452.891
1.99526e-05    1.50468e-07    2.51448e+07    447.706
2.04174e-05    1.55147e-07    2.42912e+07    442.581
2.0893e-05    1.59991e-07    2.34666e+07    437.513
2.13796e-05    1.65005e-07    2.267e+07    432.505
2.18776e-05    1.70195e-07    2.19004e+07    427.553
2.23872e-05    1.75568e-07    2.11569e+07    422.658
2.29087e-05    1.81129e-07    2.04387e+07    417.819
2.34423e-05    1.86886e-07    1.97449e+07    413.035
2.39883e-05    1.92846e-07    1.90746e+07    408.307
2.45471e-05    1.99014e-07    1.84271e+07    403.632
2.51189e-05    2.054e-07    1.78015e+07    399.011
2.57039e-05    2.12009e-07    1.71972e+07    394.442
2.63027e-05    2.18852e-07    1.66134e+07    389.926
2.69153e-05    2.25934e-07    1.60495e+07    385.462
2.75423e-05    2.33266e-07    1.55046e+07    381.049
2.81838e-05    2.40855e-07    1.49783e+07    376.686
2.88403e-05    2.48711e-07    1.44698e+07    372.373
2.95121e-05    2.56843e-07    1.39786e+07    368.11
3.01995e-05    2.65261e-07    1.35041e+07    363.895
3.09029e-05    2.73975e-07    1.30457e+07    359.729
3.16228e-05    2.82995e-07    1.26028e+07    355.61
3.23594e-05    2.92332e-07    1.2175e+07    351.538
3.31131e-05    3.01997e-07    1.17617e+07    347.513
3.38844e-05    3.12002e-07    1.13624e+07    343.534
3.46737e-05    3.22358e-07    1.09767e+07    339.601
3.54814e-05    3.33079e-07    1.06041e+07    335.713
3.63078e-05    3.44176e-07    1.02441e+07    331.869
3.71535e-05    3.55663e-07    9.89638e+06    328.069
3.80189e-05    3.67554e-07    9.56045e+06    324.313
3.89045e-05    3.79863e-07    9.2359e+06    320.599
3.98107e-05    3.92604e-07    8.92239e+06    316.928
4.0738e-05    4.05793e-07    8.6195e+06    313.299
4.16869e-05    4.19446e-07    8.32691e+06    309.712
4.2658e-05    4.33579e-07    8.04424e+06    306.166
4.36516e-05    4.48208e-07    7.77118e+06    302.66
4.46684e-05    4.63352e-07    7.50738e+06    299.194
4.57088e-05    4.79027e-07    7.25254e+06    295.768
4.67735e-05    4.95254e-07    7.00635e+06    292.382
4.7863e-05    5.1205e-07    6.76852e+06    289.034
4.89779e-05    5.29438e-07    6.53876e+06    285.724
5.01187e-05    5.47436e-07    6.3168e+06    282.452
5.12861e-05    5.66067e-07    6.10237e+06    279.218
5.24807e-05    5.85353e-07    5.89523e+06    276.02
5.37032e-05    6.05317e-07    5.69511e+06    272.86
5.49541e-05    6.25981e-07    5.5018e+06    269.735
5.62341e-05    6.47373e-07    5.31504e+06    266.646
5.7544e-05    6.69517e-07    5.13462e+06    263.593
5.88844e-05    6.92438e-07    4.96033e+06    260.574
6.0256e-05    7.16166e-07    4.79195e+06    257.59
6.16595e-05    7.40727e-07    4.62929e+06    254.64
6.30958e-05    7.66152e-07    4.47215e+06    251.724
6.45654e-05    7.9247e-07    4.32035e+06    248.842
6.60694e-05    8.19713e-07    4.1737e+06    245.992
6.76083e-05    8.47913e-07    4.03203e+06    243.175
6.91831e-05    8.77106e-07    3.89516e+06    240.39
7.07946e-05    9.07323e-07    3.76295e+06    237.637
7.24436e-05    9.38604e-07    3.63522e+06    234.915
7.4131e-05    9.70982e-07    3.51183e+06    232.225
7.58578e-05    1.0045e-06    3.39262e+06    229.565
7.76247e-05    1.0392e-06    3.27747e+06    226.936
7.94328e-05    1.07511e-06    3.16622e+06    224.337
8.1283e-05    1.11229e-06    3.05875e+06    221.768
8.31764e-05    1.15077e-06    2.95492e+06    219.228
8.51138e-05    1.19061e-06    2.85463e+06    216.717
8.70964e-05    1.23185e-06    2.75773e+06    214.235
8.91251e-05    1.27453e-06    2.66413e+06    211.781
9.12011e-05    1.31872e-06    2.5737e+06    209.355
9.33254e-05    1.36446e-06    2.48634e+06    206.957
9.54993e-05    1.41181e-06    2.40195e+06    204.587
9.77237e-05    1.46082e-06    2.32043e+06    202.243
0.0001    1.51155e-06    2.24166e+06    199.927
0.000102329    1.56407e-06    2.16558e+06    197.637
0.000104713    1.61844e-06    2.09207e+06    195.373
0.000107152    1.67471e-06    2.02107e+06    193.135
0.000109648    1.73297e-06    1.95247e+06    190.923
0.000112202    1.79327e-06    1.8862e+06    188.736
0.000114815    1.85569e-06    1.82218e+06    186.574
0.00011749    1.9203e-06    1.76033e+06    184.436
0.000120226    1.98719e-06    1.70059e+06    182.324
0.000123027    2.05642e-06    1.64287e+06    180.235
0.000125893    2.12809e-06    1.58711e+06    178.17
0.000128825    2.20228e-06    1.53324e+06    176.129
0.000131826    2.27908e-06    1.48121e+06    174.111
0.000134896    2.35858e-06    1.43093e+06    172.116
0.000138038    2.44087e-06    1.38237e+06    170.145
0.000141254    2.52606e-06    1.33545e+06    168.195
0.000144544    2.61424e-06    1.29013e+06    166.268
0.000147911    2.70552e-06    1.24634e+06    164.363
0.000151356    2.80001e-06    1.20404e+06    162.48
0.000154882    2.89782e-06    1.16318e+06    160.618
0.000158489    2.99906e-06    1.1237e+06    158.778
0.000162181    3.10387e-06    1.08557e+06    156.959
0.000165959    3.21236e-06    1.04872e+06    155.16
0.000169824    3.32467e-06    1.01313e+06    153.382
0.00017378    3.44092e-06    978751    151.625
0.000177828    3.56126e-06    945535    149.887
0.00018197    3.68583e-06    913446    148.169
0.000186209    3.81478e-06    882447    146.471
0.000190546    3.94827e-06    852500    144.793
0.000194984    4.08644e-06    823570    143.134
0.000199526    4.22948e-06    795621    141.493
0.000204174    4.37754e-06    768621    139.872
0.00020893    4.53081e-06    742538    138.268
0.000213796    4.68947e-06    717340    136.684
0.000218776    4.8537e-06    692997    135.117
0.000223872    5.02371e-06    669481    133.568
0.000229087    5.1997e-06    646763    132.037
0.000234423    5.38187e-06    624815    130.524
0.000239883    5.57045e-06    603613    129.028
0.000245471    5.76566e-06    583130    127.549
0.000251189    5.96773e-06    563343    126.086
0.00025704    6.17691e-06    544228    124.641
0.000263027    6.39344e-06    525761    123.212
0.000269154    6.61759e-06    507921    121.8
0.000275423    6.84961e-06    490686    120.403
0.000281838    7.0898e-06    474037    119.023
0.000288403    7.33843e-06    457952    117.658
0.000295121    7.5958e-06    442414    116.309
0.000301995    7.86222e-06    427403    114.975
0.00030903    8.13801e-06    412901    113.657
0.000316228    8.4235e-06    398892    112.354
0.000323594    8.71902e-06    385358    111.065
0.000331131    9.02494e-06    372283    109.791
0.000338844    9.34162e-06    359652    108.532
0.000346737    9.66943e-06    347450    107.288
0.000354813    1.00088e-05    335662    106.057
0.000363078    1.036e-05    324274    104.841
0.000371535    1.07237e-05    313273    103.638
0.000380189    1.11001e-05    302645    102.449
0.000389045    1.14897e-05    292378    101.274
0.000398107    1.18931e-05    282459    100.112
0.00040738    1.23106e-05    272877    98.9637
0.000416869    1.27428e-05    263620    97.8283
0.00042658    1.31903e-05    254676    96.7058
0.000436516    1.36534e-05    246037    95.5963
0.000446684    1.41329e-05    237691    94.4993
0.000457088    1.46292e-05    229628    93.415
0.000467735    1.5143e-05    221839    92.343
0.00047863    1.56748e-05    214314    91.2833
0.000489779    1.62254e-05    207044    90.2356
0.000501187    1.67953e-05    200022    89.2
0.000512861    1.73852e-05    193237    88.1762
0.000524807    1.79959e-05    186683    87.164
0.000537032    1.86281e-05    180351    86.1635
0.000549541    1.92826e-05    174234    85.1743
0.000562341    1.996e-05    168325    84.1965
0.00057544    2.06613e-05    162616    83.2298
0.000588844    2.13872e-05    157101    82.2742
0.00060256    2.21387e-05    151773    81.3295
0.000616595    2.29167e-05    146626    80.3956
0.000630957    2.3722e-05    141653    79.4723
0.000645654    2.45556e-05    136849    78.5596
0.000660693    2.54185e-05    132208    77.6573
0.000676083    2.63119e-05    127725    76.7654
0.000691831    2.72366e-05    123394    75.8836
0.000707946    2.81939e-05    119210    75.0118
0.000724436    2.91848e-05    115168    74.1501
0.00074131    3.02107e-05    111263    73.2981
0.000758578    3.12726e-05    107490    72.4559
0.000776247    3.23719e-05    103845    71.6233
0.000794328    3.35099e-05    100325    70.8002
0.000812831    3.46879e-05    96923.1    69.9865
0.000831764    3.59074e-05    93637.1    69.1821
0.000851138    3.71698e-05    90462.6    68.3869
0.000870964    3.84766e-05    87395.7    67.6007
0.000891251    3.98294e-05    84433    66.8235
0.000912011    4.12299e-05    81570.7    66.0552
0.000933254    4.26796e-05    78805.6    65.2957
0.000954993    4.41803e-05    76134.3    64.5448
0.000977237    4.57339e-05    73553.6    63.8025
0.001    4.73421e-05    71060.5    63.0687
0.00102329    4.9007e-05    68651.9    62.3432
0.00104713    5.07305e-05    66325.1    61.626
0.00107152    5.25146e-05    64077.2    60.917
0.00109648    5.43615e-05    61905.5    60.2161
0.00112202    5.62735e-05    59807.5    59.5232
0.00114815    5.82528e-05    57780.7    58.8381
0.0011749    6.03017e-05    55822.7    58.1609
0.00120226    6.24228e-05    53931    57.4914
0.00123027    6.46186e-05    52103.6    56.8296
0.00125893    6.68917e-05    50338.1    56.1753
0.00128825    6.92449e-05    48632.5    55.5284
0.00131826    7.16809e-05    46984.8    54.8889
0.00134896    7.42027e-05    45392.9    54.2567
0.00138038    7.68133e-05    43855    53.6318
0.00141254    7.95159e-05    42369.3    53.0139
0.00144544    8.23136e-05    40934    52.4031
0.00147911    8.52099e-05    39547.4    51.7992
0.00151356    8.82081e-05    38207.8    51.2023
0.00154882    9.1312e-05    36913.7    50.6121
0.00158489    9.45253e-05    35663.4    50.0286
0.00162181    9.78517e-05    34455.5    49.4518
0.00165959    0.000101295    33288.6    48.8816
0.00169824    0.00010486    32161.3    48.3179
0.0017378    0.000108551    31072.2    47.7606
0.00177828    0.000112371    30020.1    47.2096
0.0018197    0.000116327    29003.6    46.6649
0.00186209    0.000120421    28021.5    46.1264
0.00190546    0.00012466    27072.8    45.5941
0.00194984    0.000129048    26156.3    45.0678
0.00199526    0.000133591    25270.8    44.5474
0.00204174    0.000138294    24415.4    44.0331
0.0020893    0.000143163    23588.9    43.5245
0.00213796    0.000148203    22790.5    43.0218
0.00218776    0.000153422    22019.1    42.5247
0.00223872    0.000158824    21273.9    42.0334
0.00229087    0.000164416    20554    41.5476
0.00234423    0.000170206    19858.5    41.0673
0.00239883    0.0001762    19186.5    40.5925
0.00245471    0.000182405    18537.3    40.1231
0.00251189    0.000188829    17910.1    39.6591
0.0025704    0.00019548    17304.2    39.2003
0.00263027    0.000202365    16718.9    38.7467
0.00269154    0.000209493    16153.3    38.2983
0.00275423    0.000216873    15607    37.855
0.00281838    0.000224512    15079.1    37.4167
0.00288403    0.000232422    14569.2    36.9834
0.00295121    0.00024061    14076.5    36.5551
0.00301995    0.000249088    13600.5    36.1316
0.0030903    0.000257864    13140.7    35.7129
0.00316228    0.00026695    12696.4    35.2989
0.00323594    0.000276357    12267.2    34.8897
0.00331131    0.000286096    11852.5    34.4851
0.00338844    0.000296179    11451.9    34.0851
0.00346737    0.000306618    11064.9    33.6896
0.00354813    0.000317425    10690.9    33.2986
0.00363078    0.000328614    10329.7    32.9121
0.00371535    0.000340198    9980.64    32.5299
0.00380189    0.000352191    9643.44    32.1521
0.00389045    0.000364608    9317.67    31.7786
0.00398107    0.000377463    9002.92    31.4093
0.0040738    0.000390773    8698.84    31.0442
0.00416869    0.000404552    8405.06    30.6832
0.0042658    0.000418819    8121.22    30.3263
0.00436516    0.00043359    7847.01    29.9735
0.00446684    0.000448883    7582.07    29.6247
0.00457088    0.000464716    7326.11    29.2798
0.00467735    0.000481109    7078.82    28.9388
0.0047863    0.000498081    6839.9    28.6017
0.00489779    0.000515653    6609.07    28.2684
0.00501187    0.000533847    6386.05    27.9389
0.00512861    0.000552684    6170.59    27.6131
0.00524807    0.000572188    5962.42    27.291
0.00537032    0.000592381    5761.29    26.9725
0.00549541    0.000613289    5566.98    26.6577
0.00562341    0.000634936    5379.24    26.3464
0.0057544    0.00065735    5197.86    26.0386
0.00588844    0.000680557    5022.61    25.7343
0.0060256    0.000704585    4853.29    25.4334
0.00616595    0.000729464    4689.71    25.136
0.00630957    0.000755223    4531.66    24.8419
0.00645654    0.000781895    4378.95    24.5511
0.00660693    0.000809511    4231.42    24.2636
0.00676083    0.000838106    4088.87    23.9794
0.00691831    0.000867713    3951.15    23.6984
0.00707946    0.000898369    3818.09    23.4205
0.00724436    0.000930112    3689.52    23.1458
0.0074131    0.00096298    3565.31    22.8742
0.00758578    0.000997014    3445.29    22.6056
0.00776247    0.00103225    3329.33    22.3401
0.00794328    0.00106874    3217.3    22.0775
0.00812831    0.00110652    3109.05    21.818
0.00831764    0.00114565    3004.46    21.5613
0.00851138    0.00118616    2903.41    21.3075
0.00870964    0.00122811    2805.77    21.0567
0.00891251    0.00127155    2711.44    20.8086
0.00912011    0.00131652    2620.29    20.5633
0.00933254    0.0013631    2532.22    20.3208
0.00954993    0.00141133    2447.13    20.081
0.00977237    0.00146127    2364.91    19.8439
0.01    0.00151299    2285.47    19.6095
0.0102329    0.00156654    2208.72    19.3777
0.0104713    0.001622    2134.55    19.1485
0.0107152    0.00167943    2062.9    18.9219
0.0109648    0.0017389    1993.66    18.6978
0.0112202    0.00180049    1926.76    18.4763
0.0114815    0.00186426    1862.12    18.2572
0.011749    0.00193031    1799.66    18.0406
0.0120226    0.0019987    1739.31    17.8265
0.0123027    0.00206953    1680.99    17.6147
0.0125893    0.00214288    1624.65    17.4053
0.0128825    0.00221884    1570.21    17.1983
0.0131826    0.00229751    1517.6    16.9936
0.0134896    0.00237898    1466.77    16.7911
0.0138038    0.00246335    1417.65    16.591
0.0141254    0.00255073    1370.19    16.3931
0.0144544    0.00264123    1324.33    16.1974
0.0147911    0.00273495    1280.02    16.0039
0.0151356    0.00283202    1237.2    15.8125
0.0154882    0.00293255    1195.83    15.6233
0.0158489    0.00303666    1155.85    15.4362
0.0162181    0.0031445    1117.21    15.2513
0.0165959    0.00325618    1079.88    15.0683
0.0169824    0.00337186    1043.81    14.8875
0.017378    0.00349166    1008.95    14.7086
0.0177828    0.00361575    975.269    14.5317
0.018197    0.00374428    942.72    14.3568
0.0186209    0.0038774    911.268    14.1839
0.0190546    0.00401529    880.874    14.0129
0.0194984    0.00415811    851.504    13.8438
0.0199526    0.00430604    823.122    13.6766
0.0204174    0.00445927    795.696    13.5112
0.020893    0.00461799    769.192    13.3477
0.0213796    0.00478239    743.58    13.186
0.0218776    0.00495269    718.83    13.0261
0.0223872    0.0051291    694.912    12.868
0.0229087    0.00531184    671.799    12.7117
0.0234423    0.00550113    649.462    12.5571
0.0239883    0.00569722    627.877    12.4042
0.0245471    0.00590035    607.017    12.253
0.0251189    0.00611078    586.858    12.1034
0.025704    0.00632877    567.376    11.9556
0.0263027    0.0065546    548.549    11.8094
0.0269153    0.00678855    530.353    11.6648
0.0275423    0.00703092    512.769    11.5218
0.0281838    0.00728202    495.775    11.3804
0.0288403    0.00754216    479.352    11.2405
0.0295121    0.00781167    463.479    11.1023
0.0301995    0.0080909    448.139    10.9655
0.030903    0.0083802    433.314    10.8303
0.0316228    0.00867993    418.986    10.6965
0.0323594    0.00899049    405.138    10.5642
0.0331131    0.00931226    391.754    10.4334
0.0338844    0.00964566    378.819    10.3041
0.0346737    0.0099911    366.318    10.1762
0.0354813    0.010349    354.235    10.0496
0.0363078    0.0107199    342.556    9.92453
0.0371535    0.0111043    331.269    9.80079
0.0380189    0.0115025    320.359    9.67842
0.0389045    0.0119152    309.815    9.5574
0.0398107    0.0123428    299.623    9.43771
0.040738    0.012786    289.772    9.31934
0.0416869    0.0132452    280.25    9.20228
0.042658    0.0137211    271.047    9.0865
0.0436516    0.0142143    262.151    8.972
0.0446684    0.0147255    253.553    8.85876
0.0457088    0.0152552    245.242    8.74677
0.0467735    0.0158043    237.208    8.63601
0.047863    0.0163733    229.442    8.52646
0.0489779    0.0169631    221.935    8.41812
0.0501187    0.0175744    214.679    8.31097
0.0512861    0.018208    207.665    8.20499
0.0524807    0.0188647    200.885    8.10018
0.0537032    0.0195455    194.33    7.99652
0.0549541    0.0202511    187.994    7.894
0.0562341    0.0209826    181.869    7.7926
0.057544    0.0217408    175.948    7.69231
0.0588844    0.0225268    170.224    7.59312
0.060256    0.0233417    164.691    7.49502
0.0616595    0.0241865    159.341    7.39799
0.0630957    0.0250622    154.169    7.30203
0.0645654    0.0259702    149.17    7.20712
0.0660693    0.0269116    144.336    7.11324
0.0676083    0.0278877    139.663    7.02039
0.0691831    0.0288997    135.145    6.92856
0.0707946    0.029949    130.777    6.83773
0.0724436    0.031037    126.553    6.74789
0.074131    0.0321652    122.47    6.65904
0.0758578    0.0333351    118.522    6.57115
0.0776247    0.0345483    114.705    6.48423
0.0794328    0.0358064    111.015    6.39826
0.081283    0.0371112    107.446    6.31322
